species_no,month,sunrise,dewpoint,wetbulb,trap_T900,tmin,tavg,cool,station,depart,sunset,tmax,heat,resultspeed,long_lat,year,avgspeed,trap_T003,trap_T086,trap_T225,trap_T143,trap_T115,trap_T002,trap_T223,trap_T046,trap_T006,trap_T233,trap_T013,trap_T235,trap_T017,trap_T014,trap_T230,trap_T148,trap_T200,trap_T018,trap_T043,trap_T103,trap_T015,trap_T096
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3681.8237813935384,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.26587527324,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.26587527324,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.6422583971685,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.6422583971685,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.272120998978,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.272120998978,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.148338173793,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.148338173793,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.148338173793,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.1422695946276,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.1422695946276,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.1422695946276,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.34169540564,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.34169540564,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.34169540564,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3680.47728052686,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3680.47728052686,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3676.787561238288,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3676.787561238288,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3676.787561238288,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.684491673382,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.684491673382,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3673.37698329914,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.1180599279996,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3675.1180599279996,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.9446257109375,2007,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.9446257109375,2007,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.679843362198,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.679843362198,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.828862864192,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.828862864192,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.828862864192,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3672.428318647424,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3672.428318647424,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3672.428318647424,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3676.0857221518368,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3676.0857221518368,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.1159883043792,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.1159883043792,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3673.7092002470254,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3673.7092002470254,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.9785021885696,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3665.104258668013,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3665.104258668013,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.4212276555595,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.21642511989,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.21642511989,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.146289224067,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.146289224067,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.146289224067,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.146289224067,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.5018602480195,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.5018602480195,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.5018602480195,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3664.198953896292,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3664.198953896292,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3662.1958307478117,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3662.1958307478117,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.7426590207037,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.7426590207037,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3667.427798529312,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3661.3998321606,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3659.3703944292,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3659.3703944292,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.428786105848,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.428786105848,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3666.428786105848,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3661.010470220334,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3661.010470220334,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3661.010470220334,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3661.891072353409,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3659.251261853396,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.169309677578,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.169309677578,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.169309677578,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3658.2491715232723,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3658.2491715232723,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3664.733055893272,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3664.733055893272,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.776733134232,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.776733134232,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3663.776733134232,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.2907123477157,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3652.220496950075,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3652.220496950075,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3656.8064233263362,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3656.8064233263362,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3655.0950520457163,2007,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3655.0950520457163,2007,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3655.0950520457163,2007,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3655.0950520457163,2007,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.765475120351,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.765475120351,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3671.765475120351,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.0367900541496,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.0367900541496,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.444561419377,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.444561419377,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.444561419377,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.1821707871195,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3669.1821707871195,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.897279062176,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3668.897279062176,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.500444859872,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.500444859872,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.626074599296,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.626074599296,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.626074599296,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3658.9510919380637,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3658.9510919380637,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3658.9510919380637,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3648.2553286647762,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3648.2553286647762,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.01039702293,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.01039702293,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3651.624046406721,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3651.624046406721,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.5646519364122,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3657.5646519364122,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3650.5103743178283,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3650.5103743178283,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3650.5103743178283,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3650.5103743178283,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.797039396631,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.797039396631,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3667.284420533964,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3667.284420533964,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3667.284420533964,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3650.584789869696,2007,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.14689901656,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3670.14689901656,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.783846640512,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.783846640512,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.783846640512,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.6296700550447,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,69,71.0,0,72,77,12,2,4,1854,81,0,4.9,-3654.6296700550447,2007,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3682.56550300201,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3682.56550300201,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3682.5056358210636,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,459,67,70.0,0,71,76,11,1,4,1854,80,0,3.4,-3682.5056358210636,2007,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
